,cDLBCL_2,cDLBCL_3,cDLBCL_4,cDLBCL_5,cDLBCL_6,cDLBCL_7,cDLBCL_8,cDLBCL_9,cDLBCL_11,cDLBCL_12,cDLBCL_13,cDLBCL_14,cDLBCL_15,cDLBCL_16,cDLBCL_17,cDLBCL_18,cDLBCL_19,cDLBCL_20,cDLBCL_21,cDLBCL_22,cDLBCL_23,cDLBCL_24,cDLBCL_25,cDLBCL_26,cDLBCL_27,cDLBCL_28,cDLBCL_29,cDLBCL_30,cDLBCL_31,cDLBCL_32,cDLBCL_33,cDLBCL_34,cDLBCL_35,cDLBCL_36,cDLBCL_37,cDLBCL_38,cDLBCL_39,Ctrl_1,Ctrl_2,Ctrl_3,Ctrl_4,Ctrl_5,Ctrl_7,Ctrl_8
GT_CpG_69:chr10:29875615-29876742_829955,1.075275574,1.167841495,-0.099276938,0.036194536,0.907575133,1.23381589,1.210904717,0.31028465,0.32871257,1.07086768,0.90654673,1.10715576,1.277787657,0.757874616,0.243187734,1.262361665,0.744436897,0.812931245,1.143457696,1.219889453,0.682172214,-0.299467913,0.394314749,0.755607438,0.832603308,1.048575311,0.858184673,0.662156666,0.608487264,0.894200324,0.464587872,0.107546701,1.119031819,0.680847686,1.105920347,1.031351107,0.835283094,-1.038982407,-0.725195632,-0.947486381,-1.227303164,-1.504765972,-1.890727954,-1.570596211
GT_CpG_69:chr11:62398353-62399319_830114,1.547318759,1.495140311,1.175641712,0.598372891,1.237106175,1.768756529,1.070839399,0.182897746,1.68090369,0.961446193,0.990877681,1.455541883,1.181849508,1.101997287,1.264273284,1.300396094,1.078924832,0.923156109,1.413780593,1.021712174,0.98454949,0.537765915,0.854797003,1.195037164,1.400706256,1.270791059,1.170179996,1.255236392,1.203448758,1.071616568,0.99429003,0.588749833,1.408998961,1.012358524,1.256461148,1.495594236,0.82159211,-0.541918499,-0.850269001,-0.715574007,-1.128839729,-1.33750063,-1.213976898,-1.117663725
GT_CpG_69:chr14:40326176-40327331_830419,0.955061998,-0.11693202,0.468655701,-0.231145655,0.155118976,0.82840462,1.098884976,0.488668671,0.411938715,0.143613899,0.769405893,0.895229961,0.847821535,-0.066589844,0.785544537,0.72494104,0.629699672,0.282971354,1.199988673,0.60431386,0.743546194,0.38527749,0.569058569,0.699352922,0.741534673,0.455131138,0.621133031,1.197036746,1.083619796,0.661644338,0.910133874,0.534648644,0.97161158,0.156149866,0.632981386,0.610058823,0.375448873,-0.293131635,-0.058468351,-0.311177354,-0.950621541,-0.363447298,-1.019397947,-0.85205047
GT_CpG_69:chr15:3687900-3688749_1237357,1.719629251,1.254608144,1.253939677,0.884872037,1.355391447,1.512567279,0.593684352,1.509488157,1.41903306,1.398214671,1.309332634,1.644206688,1.48758099,1.311933952,1.053026611,1.309473857,1.269566925,1.323669639,1.647795762,1.39413618,1.157501806,1.17072402,1.275394564,-0.109862819,1.392173006,1.424429155,1.360472898,1.558250865,1.435619998,1.516203003,1.261224198,1.413664716,1.542245175,0.966139735,1.179671624,1.443950186,1.074075426,-0.270829399,-0.354670161,0.370051698,-0.393800888,-0.898781764,-0.35532433,0.119420176
GT_CpG_69:chr2:42579258-42580138_833251,0.725135302,0.664753538,0.338773168,0.012067835,0.656577293,0.718958342,-0.200203307,0.565595944,0.452447491,-0.254119117,0.466446692,0.462300682,0.510348397,0.325646361,0.278777198,0.901839913,0.204624261,0.433960186,1.152836511,0.162422438,0.329393792,0.04767906,0.111637237,1.033983942,0.973142785,0.444140022,0.3171842,0.390233344,0.815003337,0.652505262,0.555670858,0.691987698,0.989012616,0.70519639,1.088938914,0.48400679,0.852101551,-0.659014691,-0.20934549,-0.373309544,-0.81307311,-0.780145906,-0.938394728,-0.852704862
GT_CpG_69:chr20:29481677-29482640_831694,-0.893387311,-0.425768042,0.092069433,-0.08968168,-1.782095283,1.074924754,0.22063302,0.422664119,1.289031692,-1.366975477,0.504747553,-0.675307866,-2.223409348,-1.160802809,-0.928094541,-0.94353578,-0.906787127,1.115735534,0.882011599,1.039510069,-0.060665124,0.220297937,-0.59114436,-0.1017811,0.356261604,0.614913601,-0.197864263,0.101305533,-0.115438967,0.372185084,0.194596871,-1.399330496,-1.268906531,0.281174126,0.702809713,0.959632243,0.523431222,-1.677150067,-0.714298929,-2.003867477,-2.07504704,-1.893007432,-1.533113699,-1.574411773
GT_CpG_69:chr29:14896790-14897882_833065,1.327240159,1.345030177,1.378192201,0.686034811,0.901485609,1.412781908,1.358208164,0.636671757,1.399975394,1.218423811,1.383489425,1.177682451,1.47948511,1.249610959,1.042059143,1.390875366,0.992789527,1.231891524,1.519654492,1.337033766,1.097874663,0.941858292,1.023465537,1.259556838,1.488785807,1.113287194,1.208863286,1.272318945,1.30400851,1.022191337,0.984298232,0.913031673,1.093854768,1.135133292,1.198135013,1.132170158,0.867084505,-0.156922751,0.169483788,0.174807483,-0.536972554,-1.014130635,-0.651792943,-0.301468224
GT_CpG_69:chr37:8742068-8743166_834019,0.870922971,1.147450385,1.42534511,0.297505047,0.56446262,1.293290284,1.152638321,0.477551883,-0.105107353,1.043552326,0.693837027,1.072901477,1.60545963,0.939784562,1.032750319,1.167453509,0.312796295,1.227803112,1.405280379,0.884956797,0.848270574,0.681348248,1.063544132,1.008713581,1.025213829,1.077693369,-0.917925758,0.617087566,1.270544629,1.097045217,1.021841583,1.123482155,0.972455741,0.929704233,1.17860682,0.826325828,0.824798545,-0.438094916,-0.372769255,-0.238641116,-0.260670445,-1.359628426,-0.739173097,0.15763879
GT_CpG_69:chr4:64011911-64012914_834178,1.345535705,1.115741766,0.369973274,-0.348300183,0.165115596,0.782251444,1.197881366,0.657366971,0.940284882,0.142125833,0.909834861,-0.422967785,1.274754266,0.962738703,1.028089366,0.95307752,0.88043295,1.085155324,1.247686428,1.268154829,0.691423518,0.861747732,0.669371637,1.178230567,1.26418218,0.6288571,0.613244374,0.87047581,1.133935619,1.276031024,0.960025738,0.891789569,1.038968673,0.847061156,1.056727837,1.103192377,0.766142231,-0.746341758,-0.121320697,-0.258497146,-0.582427946,-0.985941903,-0.848932735,-0.425986925
GT_CpG_70:chr1:16595720-16596574_840748,0.122791506,0.321704596,-1.067124816,-1.134883474,-0.048655511,-0.385959702,-1.386020912,-0.884025448,0.587717178,-1.205893379,-1.070413724,-1.258819375,-1.768456272,-0.54023536,-0.987611003,-0.817427311,-0.824995894,-0.748419619,-0.170432814,0.111633196,-1.343049159,-0.621694871,-0.657687894,-0.209362048,0.33048778,-0.083116853,-0.112467798,-0.775933958,-1.515168852,0.074325946,0.210586442,-0.226738655,0.084503521,-0.52600231,-0.38036657,0.878092724,-0.514338949,-1.517498992,-1.219032596,-1.264017729,-1.495538614,-1.433713581,-1.913091855,-1.790612287
GT_CpG_70:chr13:19626189-19627225_839494,-1.496199535,-1.139763538,-2.685508267,-2.01395829,-2.731331913,-0.964960064,-1.013297127,-2.322290853,-1.977216907,-2.274944717,-1.061721102,-0.951169732,-1.437354458,-2.05529696,-1.913505761,-1.668605065,-0.830809463,-1.040868911,0.513930967,-0.086146749,-1.268592274,-1.572535823,-2.590627184,-2.889161861,-1.316421043,-2.412322527,-1.610946946,-1.35994912,-0.238676908,-1.807578717,-2.117354269,-1.990780177,-1.320632275,0.291537867,0.343979393,-0.763303273,0.241168192,-2.435528892,-2.341421993,-2.6392892,-2.462939095,-2.846390763,-2.736701184,-2.657870124
GT_CpG_70:chr13:62513850-62514823_839738,1.782681347,1.469823384,1.744501905,1.12820402,1.597527751,1.697536676,1.486482017,1.090839447,1.579168648,1.725712924,1.633774955,1.612401004,1.471798781,1.488846114,1.310432292,1.426856201,1.261769536,1.39045507,1.494829079,1.589622096,1.225012166,1.438627902,1.363848514,1.332019461,1.607883546,1.481764285,1.829453777,1.273533943,1.241006252,1.582049758,1.326897985,1.213094744,1.046047358,1.296069943,1.422376204,1.559226125,1.354064867,0.435497552,0.684748075,0.566102857,0.582969752,-0.397784516,0.36672601,0.403936391
GT_CpG_70:chr16:19523695-19524633_839992,1.211495274,1.050994251,1.514495594,1.157977498,0.99813071,1.589841911,1.396590762,1.543402225,1.344805362,1.227610721,1.324243929,1.50005929,1.565926485,1.215691236,1.194531987,1.461512684,1.198406979,1.396376624,1.620913975,1.323655158,1.320484771,1.553852198,0.803509169,1.399093208,1.445486577,1.139786752,0.964450301,1.261379407,1.12690111,1.288079336,1.010472067,1.34613627,1.177835506,1.054811829,1.110094017,1.084549092,1.075357404,-0.218290269,0.035233432,0.353390957,-0.394277893,-0.92100338,-0.202643798,0.078621472
GT_CpG_70:chr17:56470496-56471678_840246,0.893200821,0.874678536,1.115292411,0.788490332,1.03126432,1.156191458,1.359372397,0.456674124,0.191537959,1.438055844,0.997556732,0.396886834,0.950493753,1.313171773,1.015405299,1.327542104,0.786068762,1.046785645,1.577648588,1.116163921,0.931333916,0.559545944,0.433170157,0.827764744,1.33788495,0.742498322,1.250974228,1.078634689,1.352612953,1.65296119,1.048804292,0.916613501,1.125627074,0.861805263,1.232475412,-0.132231452,1.263407084,-0.110663317,-0.653177473,-0.453371419,-0.533590009,-0.454843619,-1.068868866,-1.11028832
GT_CpG_70:chr18:5344379-5345272_840399,0.925509625,0.515787851,0.515534297,0.377696472,0.293453667,0.940221023,0.95301336,-0.157314122,1.11912826,1.145360578,0.511143521,0.916149567,0.595860883,0.824449865,0.916310473,0.822047366,0.765889471,0.773812379,0.81092114,0.768158778,0.619557765,0.263764635,0.512363304,0.350539556,0.881492104,0.116249625,0.246699807,0.770113274,0.686846174,0.814782595,1.003972063,0.141887401,0.850913346,0.683661344,0.852122352,0.776571858,0.340589609,-0.626665503,-0.672337744,-0.533326879,-0.906787127,-0.943978608,-0.820571767,-0.861002399
GT_CpG_70:chr21:30713346-30714222_841074,0.337452961,0.625349897,-1.381247532,-0.810710323,-0.012923083,0.440867723,0.166719487,0.031546466,0.485981852,-1.034974117,0.963923711,1.216642151,1.336055761,0.573201156,0.655889127,-0.09128929,-1.434979826,1.098133254,1.339483485,1.044560466,0.632560382,0.832597901,0.310217816,0.652463002,1.316573225,0.144086864,-0.419117708,-0.87593938,1.078675798,0.340681757,0.562688293,0.882484671,0.714518751,0.321500209,0.392263578,0.594611638,0.645071247,-1.554756016,-0.840507075,-1.115835883,-1.426557682,-2.187057042,-1.735789459,-1.237018679
GT_CpG_70:chr24:1007275-1008206_841242,1.082970421,1.355211537,0.802801439,0.70806602,1.095499137,1.264062021,0.949722994,0.363102697,1.292247833,1.25442113,0.99267565,1.222932791,0.986310247,0.989360728,0.920744276,1.218672391,0.950052711,0.816055549,1.166679714,0.764659768,1.019872326,0.989424466,0.922680058,1.208432444,1.291477167,0.997806795,1.088655344,0.96364349,0.900996863,0.45432977,0.788735444,0.923317962,0.829162578,1.055508141,0.797556636,1.237796223,0.643487389,0.051166596,0.058694339,0.005346828,-0.300562339,-0.326330118,0.016569956,0.217568154
GT_CpG_70:chr28:12465778-12466883_841964,0.610995411,1.422071346,0.858790151,-1.362921113,0.171859168,1.429823389,1.170347925,0.479737729,-0.928055252,0.832900397,0.884359596,0.34564813,1.163603372,0.019728887,0.416892805,0.423100809,1.068703811,1.221685044,1.29894595,0.510614369,1.070380278,-0.592871884,0.34549237,0.201688257,1.040644969,0.132951482,-0.222419665,1.270890097,1.006795999,1.29927384,0.716939185,0.835811989,0.901549925,0.12878292,0.739480237,0.570269986,0.738250845,-0.972872046,-0.301516574,-0.681584919,-0.675988085,-1.641149521,-0.698423632,-0.871002499
GT_CpG_71:chr1:54578576-54579435_847097,1.125403394,1.090176155,0.947924859,0.182658854,0.731795495,0.666210044,1.373619736,-0.438458989,1.041316917,0.972836611,1.146280203,0.573759718,1.40111134,0.883193048,0.624077221,1.146773348,1.159053125,1.139290613,1.437708482,0.791775721,0.906667161,0.456966197,1.034285881,1.085787322,1.518442494,1.107722433,0.599018343,1.19338218,1.409411425,1.423758254,0.97580285,0.99305604,1.28652202,0.831846469,1.207387087,1.161053196,0.859148136,-1.190856492,-0.653934795,-0.892889392,-1.292617556,-1.80052508,-1.708734354,-1.411723352
GT_CpG_71:chr10:8349889-8350779_1259645,-0.192449193,0.206715379,0.224018775,-0.380230811,-0.163050353,1.170219562,0.798800377,0.211564246,-0.128648045,-0.030064366,-0.021893467,0.938093025,0.591599513,0.94395531,-0.030875345,-0.114692262,0.780400198,0.942437937,1.600415903,-0.487033612,0.090418267,-0.149982769,-0.367011167,1.20329347,1.079785579,0.970097323,0.837227611,0.314062971,1.206449063,-0.590032085,0.042234831,-0.233254122,1.332562546,0.005405169,1.477824295,1.246723096,1.023612526,-0.400621176,-0.055687544,-0.695739791,-1.038366546,-0.733852332,-1.033751469,-1.2801562
GT_CpG_71:chr11:33389233-33390245_845557,1.300369356,0.703745796,0.043160232,-1.404474585,1.185438125,1.051476318,1.305511356,-1.233324184,0.94842013,1.025223771,1.339594357,1.495719664,-1.411313902,0.763550028,0.311335428,1.35605212,-0.286712491,1.016586436,1.692528602,0.400472554,-2.167518679,1.057274427,1.09195098,0.688812495,-0.691205765,0.580403841,1.133886301,-0.891163955,1.419386032,0.953585112,0.820018326,-1.062415162,0.332005413,0.865333151,0.845840685,1.079725653,0.661832801,-1.441861469,-0.756144579,-0.915322464,-1.482992405,-1.877392067,-1.83886241,-1.570506023
GT_CpG_71:chr13:18182918-18184042_845753,0.596894461,-1.890459288,-3.035407421,0.793924804,1.390068296,0.629699672,1.444838824,-0.227617099,0.630185198,0.87999639,1.384510554,-2.301911787,-1.27495383,1.197868102,-1.828942471,1.01830306,0.74228699,1.140807575,1.648538957,1.182232891,-3.107339429,1.300347249,-0.535704021,-1.979216562,0.391452058,0.965874605,0.238474242,0.026705558,-0.687413979,1.281781822,-0.20178263,-0.231625511,0.623711745,0.208837534,-0.247045036,1.047999415,0.825038576,-2.380652441,-1.230180598,-1.646821473,-1.442933702,-3.402846217,-2.01455106,-1.829345001
GT_CpG_71:chr14:16247256-16248192_845889,-0.134377502,0.854725085,0.460922249,0.173092565,-0.703956522,0.44610293,0.189718413,0.254326286,0.03273099,-0.054045631,0.038217868,0.46410695,0.656426955,-0.171175681,0.767013315,0.234053611,-0.057689062,0.233375653,0.856717701,0.025989179,0.371377878,0.280508151,0.53439314,0.122112731,0.831607402,0.114219874,0.336725305,0.558651143,-0.018564447,0.285474113,0.221824246,0.427211456,0.189673253,0.25801371,0.434936421,0.380649054,0.265617683,-0.73275849,-0.708007757,-0.689256803,-1.218831412,-1.282359139,-1.212117534,-1.081242801
GT_CpG_71:chr2:16490411-16491222_848605,0.425263968,0.960399879,0.206957581,0.23403826,-0.231786315,0.464635513,0.437675539,-1.590483804,-2.247870952,-1.258819375,0.926049519,0.409991007,0.867581952,-0.255715512,-2.341331321,0.537405015,0.211487746,1.247384477,1.253661009,0.21296468,0.790721924,-1.398911755,-0.127585626,-2.17903621,0.646576114,-1.589245473,-2.219359615,0.319252965,0.543044978,0.781296951,-0.169049722,-0.81634511,0.379448752,-2.153190598,1.228010244,0.860342295,0.879159837,-2.389582851,-1.213828269,-1.780412674,-1.52525065,-2.647756288,-1.846776081,-1.737409034
GT_CpG_71:chr20:37241134-37241920_1262254,1.094489783,0.919600648,1.208360692,0.665806196,1.107576828,1.096733749,-0.165354362,1.407467333,1.272815317,0.860089331,1.183244231,1.303432004,1.21124287,1.190665256,0.918115553,1.425848764,1.017516743,0.870518305,1.281298556,1.374441729,1.05354906,0.985400422,1.479739093,0.927774244,1.350758714,1.323982661,1.20662102,1.047018127,1.288877324,1.143001991,1.022467541,0.370713921,-0.464380783,1.245736194,0.834725733,1.175981978,0.900451286,-0.127648556,-0.28558966,-0.437605799,0.160320235,-0.852404207,-0.537717927,-0.449973961
GT_CpG_71:chr23:21171628-21172712_847606,1.56967681,0.825465235,1.313775743,0.776668964,1.331092042,1.429783671,1.162947018,0.987951276,1.282448683,1.026645793,0.462503223,1.313515109,1.558411374,1.287257805,0.47369424,1.390183169,0.951853195,1.244747705,1.670428799,1.205642188,1.062233433,1.062262314,0.972649595,1.241928558,1.44346047,0.93101262,0.988628179,1.319629415,0.730747549,1.11999055,1.210417361,1.025139894,1.294487657,1.161495176,1.281917292,1.403035413,1.213306404,-0.326395127,0.02421402,-0.035031224,0.346295925,-1.00763542,0.333131288,0.502742507
GT_CpG_71:chr3:1368814-1369898_849273,0.454428628,0.615031228,0.537547476,0.548217981,0.035156083,1.1799055,0.514418761,0.2962577,0.976491319,0.64262599,0.829411507,0.10977556,0.603256573,0.658882851,0.243825801,0.243397594,1.010740334,0.725267913,0.663120453,0.746193855,0.29821476,0.822925815,-0.204225617,0.536562525,0.721113213,-0.301253843,0.804365208,0.404636959,-0.642229425,1.016787123,0.182565069,0.241900202,0.589053093,-0.545211967,1.428973344,0.967655763,0.881267758,-0.407668812,-0.713111502,-0.831194233,-0.901100478,-0.828844448,-1.102754655,-0.680798273
GT_CpG_71:chr31:2931056-2932022_848952,0.291666852,-0.086300178,0.513291874,-0.370794637,-0.284850852,0.927197342,0.928678714,-0.701237879,0.93426339,0.858041078,0.853426954,-0.02437419,1.183974029,0.215392466,0.724477577,1.127811272,-0.109159119,1.161048333,1.799407749,1.297846619,1.216368719,0.166927572,0.857721626,-0.816336065,1.028448499,-0.030162024,-0.206251331,-0.803705327,1.294607358,0.61684658,-0.528709469,0.45358133,0.967273712,1.032083892,0.552359238,-0.138779164,0.746044553,-1.093433567,-0.340404873,-1.010328463,-0.801920246,-1.498993732,-1.235555999,-0.789537931
GT_CpG_71:chr36:19923612-19924578_849140,1.176076468,1.380390927,1.342167234,0.962715362,0.979954766,1.291763143,1.475506088,1.033421253,1.524463074,1.483728669,1.191348807,1.554919611,1.419684132,1.305893145,1.220798206,1.307985525,1.164176784,1.299519966,1.342848072,1.330444825,1.036090509,1.262456267,1.104640948,1.263704227,1.460834422,1.311756849,0.954551156,1.210921598,1.276362818,1.320721138,1.101795946,1.162587313,1.336783131,1.165112527,1.207236767,1.007125125,1.036467109,0.272563011,0.386571871,0.565469981,0.015223865,-0.465839905,0.268611819,0.527865192
GT_CpG_71:chr38:17867008-17867848_849260,1.407638938,1.347992888,1.33778816,0.958521131,-0.175555552,1.489617189,-1.348421287,0.969106396,0.789776278,0.8798294,1.025253268,1.350328137,1.480476747,-0.206654785,0.366055852,1.419968658,0.276814861,1.306507371,1.639401281,0.854171874,0.88652903,1.063610787,1.282367316,1.499714208,1.341696672,1.234425134,0.805426939,1.031870711,1.06815195,0.317915983,1.120859999,0.311632662,1.276300181,1.036593966,1.119051625,1.314475856,0.994131285,-0.184839131,-0.002610574,0.175441759,-0.455456819,-0.994020756,-0.765730853,-0.176531766
GT_CpG_72:chr1:26856538-26857645_853280,1.561404574,1.380302886,1.530353327,0.959060329,1.076161895,1.559699874,1.54706411,1.226539572,1.534963818,1.329170386,1.414686787,1.545428889,1.725283675,1.4447482,1.322271449,1.63568577,1.250387654,1.413673828,1.687527937,1.303528749,1.260201576,1.346056949,1.26632139,1.416614322,1.432459653,1.459195755,1.346628993,1.455933827,1.654897216,1.579201472,1.287448576,1.009275791,1.299147644,1.394071674,1.205235537,1.550049291,1.177261714,-0.37424663,-0.040357774,0.194520862,-0.111617938,-1.034319328,-0.388396812,0.337260303
GT_CpG_72:chr10:5445418-5446429_851773,0.944012245,0.4362461,0.541989378,-1.278939499,-0.097163368,1.278679033,0.948918544,0.278010799,0.000781768,0.317157605,0.245351123,0.538219322,1.059804088,-0.330934786,1.10948926,0.885659503,0.745093291,1.040856475,1.353179904,0.70618387,1.110461368,0.121184516,0.667758671,0.804145927,0.942275778,-0.027672811,0.692641399,0.58215776,1.254841321,0.31837511,0.7671628,0.376568594,0.665043508,0.62119885,0.748510707,0.389243761,1.117062623,-0.921225603,-0.445521429,-0.794777906,-0.924177723,-1.602233307,-1.161218423,-1.00583776
GT_CpG_72:chr10:55372722-55373751_851800,0.699207684,0.603128483,1.605864585,0.368290621,0.329901945,1.147990486,1.011667017,0.431558642,0.70939108,0.819443596,0.969138619,0.804131355,1.586715048,0.885769241,1.043616121,0.531435682,1.005114719,1.20560524,1.508924655,0.996695016,1.107443938,0.673301688,-0.188304019,1.205505903,1.121324461,0.934438671,0.324284772,0.952541239,1.277865449,0.815539423,0.876832714,-0.113052797,0.976794679,1.056645402,0.958054349,1.125060969,0.950493753,-1.686084817,-1.094638307,-0.956817795,-1.181115154,-2.292855993,-1.054615093,-0.94109797
GT_CpG_72:chr12:18545567-18546386_852055,1.414871451,1.480668395,-0.014655649,-0.066589844,-0.519227137,0.118585815,1.172144252,-0.430104026,0.55897508,0.466011976,0.662813152,-1.775370395,0.29556962,1.093329358,0.951474025,1.106881372,-0.999343884,1.071495256,1.120625351,0.627259174,0.115145722,0.815337884,-0.77057292,1.526844595,0.9503811,-1.184583807,0.935508612,1.259212215,1.025213829,0.999983334,0.683772617,0.365569667,1.463744796,-0.773463221,-0.244874808,1.201197215,0.981444113,-0.546483405,-0.069250873,-0.056708772,-1.263119179,-1.127566942,-1.227406645,-1.137859508
